playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1000981,19.0,Daniel,Rioli,24,179,77,17,RIGHT,NT,2015,2016,St Mary&apos;s (NT)/East Point (Vic)/St Pat&apos;s Coll (Vic)/N Ball U18,15.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1000981.png?i10c=img.resize(scale_height:0.6),16/04/1997,CD_T120,RICH,Richmond,Tigers,19.0,70.1,6.0,6.0,1.0,1.0,31.0,0.0,0.0,4.0,3.0,33.3,84.0,24.0,4.0,16.7,97.0,79.8,247.0,1007.0,197.0,89.0,16.0,11.0,20.0,47.4,4.0,9.0,55.0,127.0,0.0,0.0,0.0,0.0,26.0,8.0,51.0,74.2,4.0,3.0,120.0,0.9,54.0,8.0,3.0,3157.0,22.0,248.0,248.0,237.8,12.0,0.0,63.0,10.0,19.0,10.0,8.0,46.0,9.0,9.0,252.0,39.0,168.0,19.0,70.1,0.3,0.3,1.0,0.1,1.6,0.0,0.0,0.2,0.2,33.3,4.4,1.3,0.2,16.7,5.1,79.8,13.0,53.0,10.4,4.7,0.8,0.6,1.1,47.4,0.2,0.5,2.9,6.7,0.0,0.0,0.0,0.0,1.4,0.4,2.7,74.2,4.0,3.0,6.3,0.9,2.8,0.4,0.2,166.2,1.2,13.1,237.8,0.6,0.0,3.3,0.5,1.0,0.5,0.4,2.4,0.5,0.5,13.3,2.1,8.8
CD_I1000998,15.0,Lachlan,Murphy,22,175,78,4,LEFT,VIC,2017,2018,Diamond Ck (Vic)/Ivanhoe Gram (Vic)/Nthrn U18/Adel (SANFL),38.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1000998.png?i10c=img.resize(scale_height:0.6),04/12/1998,CD_T10,ADEL,Adelaide Crows,Crows,15.0,73.7,15.0,1.0,0.0,3.0,27.0,0.0,0.0,2.0,0.0,51.1,91.0,13.0,3.0,23.1,56.0,64.8,176.0,727.0,114.0,58.0,20.0,9.0,22.0,30.0,5.0,9.0,62.0,76.0,0.0,0.0,0.0,0.0,31.0,1.0,13.0,58.0,0.0,0.0,100.0,1.3,25.0,5.0,3.0,2771.0,13.0,205.0,337.0,174.0,3.0,0.0,64.0,9.0,30.0,7.0,18.0,34.0,11.0,21.0,178.0,33.0,87.0,15.0,73.7,1.0,0.1,0.0,0.2,1.8,0.0,0.0,0.1,0.0,51.1,6.1,0.9,0.2,23.1,3.7,64.8,11.7,48.5,7.6,3.9,1.3,0.6,1.5,30.0,0.3,0.6,4.1,5.1,0.0,0.0,0.0,0.0,2.1,0.1,0.9,58.0,0.0,0.0,6.7,1.3,1.7,0.3,0.2,184.8,0.9,13.7,174.0,0.2,0.0,4.3,0.6,2.0,0.5,1.2,2.3,0.7,1.4,11.9,2.2,5.8
CD_I1001017,22.0,Nick,Larkey,23,198,95,20,RIGHT,VIC,2016,2017,Hawthorn Citizens (Vic)/Oakleigh U18,73.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001017.png?i10c=img.resize(scale_height:0.6),06/06/1998,CD_T100,NMFC,North Melbourne,Kangaroos,22.0,86.4,15.0,3.0,10.0,1.0,39.0,0.0,0.0,0.0,25.0,47.2,101.0,71.0,16.0,22.5,48.0,72.4,210.0,1196.0,152.0,84.0,19.0,12.0,32.0,63.6,7.0,42.0,45.0,87.0,30.0,4.0,13.3,34.9,29.0,2.0,19.0,68.3,0.0,0.0,123.0,1.4,84.0,44.0,22.0,3047.0,28.0,223.0,305.0,197.2,2.0,86.0,104.0,10.0,66.0,23.0,5.0,27.0,15.0,6.0,214.0,41.0,113.0,22.0,86.4,0.7,0.1,10.0,0.0,1.8,0.0,0.0,0.0,1.1,47.2,4.6,3.2,0.7,22.5,2.2,72.4,9.5,54.4,6.9,3.8,0.9,0.5,1.5,63.6,0.3,1.9,2.0,4.0,1.4,0.2,13.3,34.9,1.3,0.1,0.9,68.3,0.0,0.0,5.6,1.4,3.8,2.0,1.0,138.5,1.3,10.1,197.2,0.1,3.9,4.7,0.5,3.0,1.0,0.2,1.2,0.7,0.3,9.7,1.9,5.1
CD_I1001024,5.0,Ned,Reeves,22,208,104,37,RIGHT,VIC,2018,2021,East Malvern (Vic)/St Kevin&apos;s Coll (Vic)/Oakl U18/St Kevin&apos;s OB (Vic),,preseason,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001024.png?i10c=img.resize(scale_height:0.6),31/10/1998,CD_T80,HAW,Hawthorn,Hawks,5.0,71.7,0.0,0.0,90.0,3.0,6.0,1.0,14.3,7.0,4.0,62.0,31.0,4.0,1.0,25.0,21.0,75.0,48.0,346.0,36.0,9.0,1.0,5.0,5.0,100.0,1.0,1.0,16.0,29.0,131.0,36.0,27.5,46.1,4.0,5.0,20.0,47.4,0.0,0.0,19.0,0.7,8.0,1.0,0.0,320.0,31.0,45.0,542.0,61.9,6.0,284.0,14.0,11.0,1.0,25.0,8.0,20.0,1.0,11.0,50.0,8.0,19.0,5.0,71.7,0.0,0.0,90.0,0.6,1.2,0.2,14.3,1.4,0.8,62.0,6.2,0.8,0.2,25.0,4.2,75.0,9.6,69.2,7.2,1.8,0.2,1.0,1.0,100.0,0.2,0.2,3.2,5.8,26.2,7.2,27.5,46.1,0.8,1.0,4.0,47.4,0.0,0.0,3.8,0.7,1.6,0.2,0.0,64.1,6.2,9.0,61.9,1.2,56.8,2.8,2.2,0.2,5.0,1.6,4.0,0.2,2.2,10.0,1.6,3.8
CD_I1001026,22.0,Jordan,Ridley,22,195,93,14,RIGHT,VIC,2016,2018,East Burwood (Vic)/Oakleigh U18,22.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001026.png?i10c=img.resize(scale_height:0.6),20/10/1998,CD_T50,ESS,Essendon,Bombers,22.0,91.4,0.0,7.0,0.0,0.0,39.0,9.0,14.5,62.0,26.0,30.6,110.0,0.0,0.0,0.0,88.0,88.1,464.0,1754.0,409.0,296.0,0.0,13.0,16.0,0.0,0.0,0.0,64.0,124.0,0.0,0.0,0.0,0.0,20.0,50.0,142.0,87.1,112.0,106.0,340.0,2.7,131.0,0.0,1.0,9192.0,131.0,106.0,72.0,358.2,138.0,0.0,50.0,18.0,0.0,117.0,1.0,29.0,1.0,1.0,359.0,73.0,249.0,22.0,91.4,0.0,0.3,0.0,0.0,1.8,0.4,14.5,2.8,1.2,30.6,5.0,0.0,0.0,0.0,4.0,88.1,21.1,79.7,18.6,13.5,0.0,0.6,0.7,0.0,0.0,0.0,2.9,5.6,0.0,0.0,0.0,0.0,0.9,2.3,6.5,87.1,112.0,106.0,15.5,2.7,6.0,0.0,0.0,417.9,6.0,4.8,358.2,6.3,0.0,2.3,0.8,0.0,5.3,0.0,1.3,0.0,0.0,16.3,3.3,11.3
CD_I1001028,15.0,Jack,Silvagni,23,194,91,1,RIGHT,VIC,2015,2016,Greythorn (Vic)/Xavier College (Vic)/Oakleigh U18,53.0,fatherSon,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001028.png?i10c=img.resize(scale_height:0.6),17/12/1997,CD_T30,CARL,Carlton,Blues,15.0,76.1,13.0,4.0,34.0,5.0,32.0,1.0,25.0,4.0,7.0,31.8,63.0,27.0,5.0,18.5,53.0,69.0,200.0,954.0,138.0,78.0,15.0,12.0,14.0,32.1,9.0,9.0,42.0,70.0,17.0,9.0,52.9,15.2,47.0,3.0,12.0,60.0,0.0,0.0,130.0,1.9,70.0,12.0,17.0,3542.0,17.0,179.0,457.0,105.6,5.0,112.0,76.0,9.0,28.0,12.0,7.0,38.0,13.0,12.0,198.0,43.0,135.0,15.0,76.1,0.9,0.3,34.0,0.3,2.1,0.1,25.0,0.3,0.5,31.8,4.2,1.8,0.3,18.5,3.5,69.0,13.3,63.6,9.2,5.2,1.0,0.8,0.9,32.1,0.6,0.6,2.8,4.7,1.1,0.6,52.9,15.2,3.1,0.2,0.8,60.0,0.0,0.0,8.7,1.9,4.7,0.8,1.1,236.1,1.1,11.9,105.6,0.3,7.5,5.1,0.6,1.9,0.8,0.5,2.5,0.9,0.8,13.2,2.9,9.0
CD_I1001043,13.0,Oliver,Hanrahan,23,181,78,13,RIGHT,VIC,2016,2019,East Brighton (Vic)/St Kevin&apos;s College (Vic)/Sandringham U18,14.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001043.png?i10c=img.resize(scale_height:0.6),27/08/1998,CD_T80,HAW,Hawthorn,Hawks,13.0,64.7,6.0,1.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,36.3,49.0,14.0,3.0,21.4,27.0,66.7,141.0,547.0,94.0,39.0,23.0,4.0,7.0,40.0,3.0,8.0,41.0,70.0,0.0,0.0,0.0,0.0,18.0,0.0,13.0,54.9,0.0,0.0,71.0,1.0,31.0,8.0,5.0,1876.0,7.0,124.0,472.0,98.6,1.0,0.0,48.0,3.0,20.0,4.0,1.0,13.0,5.0,1.0,135.0,27.0,86.0,13.0,64.7,0.5,0.1,1.0,0.0,1.3,0.0,0.0,0.0,0.1,36.3,3.8,1.1,0.2,21.4,2.1,66.7,10.8,42.1,7.2,3.0,1.8,0.3,0.5,40.0,0.2,0.6,3.2,5.4,0.0,0.0,0.0,0.0,1.4,0.0,1.0,54.9,0.0,0.0,5.5,1.0,2.4,0.6,0.4,144.3,0.5,9.5,98.6,0.1,0.0,3.7,0.2,1.5,0.3,0.1,1.0,0.4,0.1,10.4,2.1,6.6
CD_I1001195,18.0,Izak,Rankine,21,181,82,22,RIGHT,SA,2018,2020,Flinders Park (SA)/Henley HS (SA)/West Adelaide (SANFL),3.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001195.png?i10c=img.resize(scale_height:0.6),23/04/2000,CD_T1000,GCFC,Gold Coast Suns,Suns,18.0,82.5,11.0,7.0,24.0,3.0,57.0,0.0,0.0,0.0,2.0,51.8,116.0,22.0,5.0,22.7,85.0,64.6,212.0,920.0,137.0,63.0,33.0,28.0,16.0,45.7,10.0,16.0,86.0,92.0,0.0,0.0,0.0,0.0,45.0,1.0,25.0,52.5,0.0,0.0,120.0,1.3,51.0,6.0,13.0,3271.0,28.0,290.0,250.0,235.5,10.0,0.0,69.0,14.0,35.0,8.0,23.0,46.0,14.0,26.0,224.0,62.0,108.0,18.0,82.5,0.6,0.4,24.0,0.2,3.2,0.0,0.0,0.0,0.1,51.8,6.4,1.2,0.3,22.7,4.7,64.6,11.8,51.1,7.6,3.5,1.8,1.6,0.9,45.7,0.6,0.9,4.8,5.1,0.0,0.0,0.0,0.0,2.5,0.1,1.4,52.5,0.0,0.0,6.7,1.3,2.8,0.3,0.7,181.8,1.6,16.1,235.5,0.6,0.0,3.8,0.8,1.9,0.4,1.3,2.6,0.8,1.4,12.4,3.4,6.0
CD_I1001299,21.0,Connor,Rozee,21,185,80,20,RIGHT,SA,2018,2019,South Augusta (SA)/North Adelaide (SANFL),5.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001299.png?i10c=img.resize(scale_height:0.6),22/01/2000,CD_T110,PORT,Port Adelaide,Power,21.0,86.4,13.0,10.0,62.0,7.0,48.0,0.0,0.0,0.0,5.0,40.4,136.0,17.0,5.0,29.4,90.0,74.3,335.0,1421.0,249.0,109.0,33.0,14.0,25.0,52.5,13.0,21.0,100.0,159.0,0.0,0.0,0.0,0.0,59.0,5.0,38.0,61.9,0.0,0.0,176.0,1.1,71.0,10.0,14.0,4632.0,29.0,316.0,131.0,307.8,11.0,0.0,109.0,15.0,40.0,13.0,17.0,60.0,17.0,24.0,337.0,56.0,201.0,21.0,86.4,0.6,0.5,62.0,0.3,2.3,0.0,0.0,0.0,0.2,40.4,6.5,0.8,0.2,29.4,4.3,74.3,16.0,67.7,11.9,5.2,1.6,0.7,1.2,52.5,0.6,1.0,4.8,7.6,0.0,0.0,0.0,0.0,2.8,0.2,1.8,61.9,0.0,0.0,8.4,1.1,3.4,0.5,0.7,220.6,1.4,15.0,307.8,0.5,0.0,5.2,0.7,1.9,0.6,0.8,2.9,0.8,1.1,16.0,2.7,9.6
CD_I1001396,24.0,Isaac,Cumming,23,185,84,13,RIGHT,NSW,2016,2018,North Broken Hill (NSW)/North Adelaide (SANFL)/WSU (NEAFL),20.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001396.png?i10c=img.resize(scale_height:0.6),11/08/1998,CD_T1010,GWS,GWS Giants,Giants,24.0,80.3,4.0,9.0,0.0,2.0,62.0,4.0,20.0,20.0,20.0,32.2,133.0,1.0,1.0,100.0,166.0,81.0,525.0,2003.0,425.0,297.0,2.0,18.0,12.0,16.7,2.0,1.0,93.0,153.0,0.0,0.0,0.0,0.0,40.0,46.0,140.0,79.8,140.0,108.0,372.0,2.4,131.0,0.0,2.0,10697.0,67.0,218.0,197.0,262.7,139.0,0.0,74.0,35.0,6.0,51.0,14.0,55.0,1.0,16.0,413.0,101.0,280.0,24.0,80.3,0.2,0.4,0.0,0.1,2.6,0.2,20.0,0.8,0.8,32.2,5.5,0.0,0.0,100.0,6.9,81.0,21.9,83.5,17.7,12.4,0.1,0.8,0.5,16.7,0.1,0.0,3.9,6.4,0.0,0.0,0.0,0.0,1.7,1.9,5.8,79.8,140.0,108.0,15.5,2.4,5.5,0.0,0.1,445.7,2.8,9.1,262.7,5.8,0.0,3.1,1.5,0.3,2.1,0.6,2.3,0.0,0.7,17.2,4.2,11.7
CD_I1001398,13.0,Matthew,Kennedy,24,190,90,7,RIGHT,NSW,2015,2016,Collingullie-Glenfield Park (NSW)/NSW-ACT U18/GWS,13.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001398.png?i10c=img.resize(scale_height:0.6),06/04/1997,CD_T30,CARL,Carlton,Blues,13.0,64.2,2.0,3.0,156.0,19.0,37.0,1.0,50.0,2.0,6.0,39.3,94.0,4.0,3.0,75.0,94.0,68.6,239.0,1031.0,164.0,79.0,6.0,10.0,11.0,50.0,1.0,6.0,60.0,101.0,0.0,0.0,0.0,0.0,45.0,10.0,29.0,57.2,0.0,0.0,138.0,1.4,60.0,1.0,6.0,3627.0,9.0,196.0,355.0,165.2,13.0,7.0,46.0,13.0,12.0,3.0,24.0,54.0,7.0,43.0,239.0,40.0,145.0,13.0,64.2,0.2,0.2,156.0,1.5,2.8,0.1,50.0,0.2,0.5,39.3,7.2,0.3,0.2,75.0,7.2,68.6,18.4,79.3,12.6,6.1,0.5,0.8,0.8,50.0,0.1,0.5,4.6,7.8,0.0,0.0,0.0,0.0,3.5,0.8,2.2,57.2,0.0,0.0,10.6,1.4,4.6,0.1,0.5,279.0,0.7,15.1,165.2,1.0,0.5,3.5,1.0,0.9,0.2,1.8,4.2,0.5,3.3,18.4,3.1,11.2
CD_I1001438,24.0,Bayley,Fritsch,24,188,84,31,LEFT,VIC,2017,2018,Coldstream (Vic)/Casey (VFL),31.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001438.png?i10c=img.resize(scale_height:0.6),06/12/1996,CD_T90,MELB,Melbourne,Demons,24.0,85.5,24.0,3.0,1.0,0.0,51.0,0.0,0.0,1.0,14.0,34.1,84.0,50.0,6.0,12.0,50.0,68.4,244.0,1547.0,167.0,122.0,31.0,21.0,18.0,63.4,7.0,59.0,52.0,54.0,0.0,0.0,0.0,0.0,50.0,2.0,16.0,64.2,0.0,0.0,190.0,3.5,116.0,60.0,47.0,5120.0,17.0,268.0,140.0,304.1,0.0,0.0,136.0,9.0,93.0,13.0,2.0,47.0,23.0,2.0,246.0,42.0,162.0,24.0,85.5,1.0,0.1,1.0,0.0,2.1,0.0,0.0,0.0,0.6,34.1,3.5,2.1,0.3,12.0,2.1,68.4,10.2,64.5,7.0,5.1,1.3,0.9,0.8,63.4,0.3,2.5,2.2,2.3,0.0,0.0,0.0,0.0,2.1,0.1,0.7,64.2,0.0,0.0,7.9,3.5,4.8,2.5,2.0,213.3,0.7,11.2,304.1,0.0,0.0,5.7,0.4,3.9,0.5,0.1,2.0,1.0,0.1,10.3,1.8,6.8
CD_I1001449,17.0,Mitch,Hannan,27,190,88,29,LEFT,VIC,2016,2017,Gisborne Rookies (Vic)/St Bernard&apos;s (Vic)/Footscray (VFL)/Melb,46.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001449.png?i10c=img.resize(scale_height:0.6),09/03/1994,CD_T140,WB,Western Bulldogs,Bulldogs,17.0,80.6,13.0,2.0,4.0,2.0,27.0,1.0,50.0,2.0,11.0,45.1,78.0,30.0,7.0,23.3,35.0,65.3,167.0,919.0,109.0,71.0,26.0,8.0,11.0,42.4,4.0,14.0,54.0,53.0,6.0,3.0,50.0,16.7,38.0,2.0,11.0,62.3,0.0,0.0,114.0,2.2,59.0,16.0,14.0,3105.0,9.0,184.0,346.0,169.4,2.0,36.0,68.0,10.0,33.0,5.0,3.0,51.0,23.0,5.0,173.0,41.0,95.0,17.0,80.6,0.8,0.1,4.0,0.1,1.6,0.1,50.0,0.1,0.6,45.1,4.6,1.8,0.4,23.3,2.1,65.3,9.8,54.1,6.4,4.2,1.5,0.5,0.6,42.4,0.2,0.8,3.2,3.1,0.4,0.2,50.0,16.7,2.2,0.1,0.6,62.3,0.0,0.0,6.7,2.2,3.5,0.9,0.8,182.7,0.5,10.8,169.4,0.1,2.1,4.0,0.6,1.9,0.3,0.2,3.0,1.4,0.3,10.2,2.4,5.6
CD_I1002143,22.0,Ben,McKay,23,201,99,23,RIGHT,VIC,2015,2017,Warragul (Vic)/Gippsland U18,21.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1002143.png?i10c=img.resize(scale_height:0.6),24/12/1997,CD_T100,NMFC,North Melbourne,Kangaroos,22.0,94.1,0.0,3.0,0.0,0.0,32.0,21.0,24.1,87.0,19.0,34.0,70.0,0.0,0.0,0.0,118.0,88.6,210.0,888.0,186.0,84.0,0.0,18.0,14.0,0.0,1.0,0.0,36.0,111.0,0.0,0.0,0.0,0.0,9.0,39.0,104.0,84.8,0.0,0.0,99.0,0.9,95.0,0.0,0.0,1865.0,154.0,144.0,216.0,253.5,36.0,0.0,33.0,16.0,0.0,139.0,3.0,31.0,0.0,3.0,206.0,22.0,136.0,22.0,94.1,0.0,0.1,0.0,0.0,1.5,1.0,24.1,4.0,0.9,34.0,3.2,0.0,0.0,0.0,5.4,88.6,9.5,40.4,8.5,3.8,0.0,0.8,0.6,0.0,0.0,0.0,1.6,5.0,0.0,0.0,0.0,0.0,0.4,1.8,4.7,84.8,0.0,0.0,4.5,0.9,4.3,0.0,0.0,84.8,7.0,6.5,253.5,1.6,0.0,1.5,0.7,0.0,6.3,0.1,1.4,0.0,0.1,9.4,1.0,6.2
CD_I1002220,15.0,Esava,Ratugolea,23,198,104,17,RIGHT,VIC,2016,2018,Cobram (Vic)/Murray U18,43.0,nationalDraft,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1002220.png?i10c=img.resize(scale_height:0.6),24/07/1998,CD_T70,GEEL,Geelong Cats,Cats,15.0,76.2,5.0,0.0,134.0,12.0,27.0,0.0,0.0,1.0,18.0,71.9,87.0,48.0,18.0,37.5,29.0,69.6,115.0,652.0,80.0,42.0,8.0,13.0,18.0,61.1,7.0,11.0,46.0,52.0,93.0,26.0,28.0,33.3,21.0,0.0,12.0,66.7,0.0,0.0,63.0,1.2,32.0,19.0,5.0,1551.0,26.0,124.0,338.0,173.0,1.0,279.0,37.0,7.0,18.0,21.0,3.0,30.0,9.0,15.0,121.0,29.0,34.0,15.0,76.2,0.3,0.0,134.0,0.8,1.8,0.0,0.0,0.1,1.2,71.9,5.8,3.2,1.2,37.5,1.9,69.6,7.7,43.5,5.3,2.8,0.5,0.9,1.2,61.1,0.5,0.7,3.1,3.5,6.2,1.7,28.0,33.3,1.4,0.0,0.8,66.7,0.0,0.0,4.2,1.2,2.1,1.3,0.3,103.5,1.7,8.3,173.0,0.1,18.6,2.5,0.5,1.2,1.4,0.2,2.0,0.6,1.0,8.1,1.9,2.3
CD_I1002222,20.0,James,Worpel,22,185,86,5,RIGHT,VIC,2017,2018,Bell Park (Vic)/Geelong U18,45.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1002222.png?i10c=img.resize(scale_height:0.6),24/01/1999,CD_T80,HAW,Hawthorn,Hawks,20.0,78.2,8.0,4.0,323.0,33.0,81.0,0.0,0.0,0.0,1.0,40.3,168.0,3.0,0.0,0.0,172.0,66.6,425.0,1570.0,283.0,122.0,20.0,27.0,15.0,47.6,8.0,10.0,127.0,193.0,0.0,0.0,0.0,0.0,76.0,1.0,40.0,52.6,0.0,0.0,232.0,1.2,54.0,1.0,3.0,6521.0,28.0,370.0,135.0,305.9,21.0,0.0,83.0,18.0,21.0,9.0,49.0,81.0,8.0,82.0,417.0,99.0,249.0,20.0,78.2,0.4,0.2,323.0,1.7,4.1,0.0,0.0,0.0,0.1,40.3,8.4,0.2,0.0,0.0,8.6,66.6,21.3,78.5,14.2,6.1,1.0,1.4,0.8,47.6,0.4,0.5,6.4,9.7,0.0,0.0,0.0,0.0,3.8,0.1,2.0,52.6,0.0,0.0,11.6,1.2,2.7,0.1,0.2,326.1,1.4,18.5,305.9,1.1,0.0,4.2,0.9,1.1,0.5,2.5,4.1,0.4,4.1,20.9,5.0,12.5
CD_I1002227,19.0,Jack,Higgins,22,178,79,22,RIGHT,VIC,2017,2018,East Malvern (Vic)/Oakleigh U18/Richmond,17.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1002227.png?i10c=img.resize(scale_height:0.6),19/03/1999,CD_T130,STK,St Kilda,Saints,19.0,82.5,16.0,2.0,13.0,0.0,41.0,0.0,0.0,0.0,10.0,40.8,118.0,33.0,7.0,21.2,55.0,68.8,292.0,1312.0,201.0,98.0,44.0,12.0,20.0,54.0,8.0,27.0,88.0,131.0,0.0,0.0,0.0,0.0,52.0,0.0,21.0,60.9,0.0,0.0,161.0,1.2,79.0,29.0,22.0,4454.0,13.0,279.0,226.0,246.0,2.0,0.0,106.0,12.0,50.0,5.0,8.0,42.0,21.0,8.0,289.0,65.0,171.0,19.0,82.5,0.8,0.1,13.0,0.0,2.2,0.0,0.0,0.0,0.5,40.8,6.2,1.7,0.4,21.2,2.9,68.8,15.4,69.1,10.6,5.2,2.3,0.6,1.1,54.0,0.4,1.4,4.6,6.9,0.0,0.0,0.0,0.0,2.7,0.0,1.1,60.9,0.0,0.0,8.5,1.2,4.2,1.5,1.2,234.4,0.7,14.7,246.0,0.1,0.0,5.6,0.6,2.6,0.3,0.4,2.2,1.1,0.4,15.2,3.4,9.0
